Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Locale,Department
,,,,,,,,2/14/24 21:08,2/14/24 21:08,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.125,46.0773,en,Architectural Studies
,,,,,,2/13/24 21:55,,2/13/24 21:54,2/13/24 21:54,Student,,,,,Thank you for your purchase! (Link),0.375,46.0773,en,Architectural Studies
,,,,,,,,2/13/24 17:52,2/13/24 17:53,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Architectural Studies
,,,,,,2/13/24 22:54,,2/13/24 17:43,2/13/24 17:44,Student,,,,,Thank you for your purchase! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,2/15/24 14:16,2/15/24 14:16,Student,,,,,Steam: Malware Alert (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 14:13,3/15/24 14:13,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 18:18,3/15/24 18:18,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0.0869565,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 18:52,3/13/24 18:52,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,3/14/24 16:04,,3/14/24 15:31,3/14/24 15:31,Student,Undergraduate-Readmitted Student-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 18:45,3/14/24 18:45,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 20:38,3/13/24 20:39,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 15:33,,3/15/24 14:44,3/15/24 14:44,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0869565,46.0773,en,Architectural Studies
3/15/24 14:47,,,,,,3/15/24 14:47,,3/15/24 12:01,3/15/24 12:01,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Chrome,122,ios,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.304348,46.0773,en,Architectural Studies
,,,,,,3/15/24 16:01,,3/15/24 15:59,3/15/24 15:59,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.173913,46.0773,en,Architectural Studies
,,,,,,3/14/24 20:54,,3/14/24 20:54,3/14/24 20:54,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 12:04,3/15/24 12:04,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 12:19,3/14/24 12:19,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 20:36,,3/15/24 19:30,3/15/24 19:30,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 20:38,3/14/24 20:38,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,3/14/24 14:41,,3/14/24 12:41,3/14/24 12:42,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 14:48,3/15/24 14:48,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 16:00,3/15/24 16:02,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 18:41,3/14/24 18:41,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,3/19/24 13:37,,3/14/24 17:58,3/14/24 17:58,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Terra: Let's go to the moon! (QR Code),0.217391,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 14:23,3/14/24 14:23,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,My Retirement Investments Statement (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 14:49,3/14/24 14:49,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 20:39,3/13/24 20:39,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.0909091,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 20:35,3/13/24 20:35,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 13:53,3/15/24 13:53,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 15:48,3/14/24 15:48,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 15:03,3/14/24 15:03,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 13:51,3/15/24 13:51,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,3/15/24 18:01,,3/14/24 14:40,3/14/24 14:41,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 16:47,3/15/24 16:47,3/15/24 16:24,3/15/24 16:24,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.173913,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 20:39,3/15/24 20:39,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,3/15/24 20:44,,3/15/24 20:38,3/15/24 20:38,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Architectural Studies
3/13/24 21:08,,,,,,3/13/24 21:08,,3/13/24 20:58,3/13/24 20:59,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,Microsoft Edge,122,windows,Amazon: A thank you gift from Jeff Bezos (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,3/13/24 17:39,,3/13/24 17:17,3/13/24 17:17,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Architectural Studies
,,,,,,3/14/24 16:10,,3/14/24 15:30,3/14/24 15:30,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 17:19,3/13/24 17:19,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Countdown Timer: You've only got three minutes (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,3/18/24 16:29,,3/15/24 19:28,3/15/24 19:28,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,3/14/24 18:33,,3/14/24 18:32,3/14/24 18:32,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,3/15/24 19:21,,3/15/24 13:21,3/15/24 13:21,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0909091,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 14:43,3/14/24 14:43,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 13:32,3/14/24 13:32,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,My Retirement Investments Statement (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 16:32,3/14/24 16:32,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 19:48,3/15/24 19:48,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,My Retirement Investments Statement (Link),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 17:05,,3/14/24 18:30,3/14/24 18:31,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 17:18,3/14/24 17:18,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Architectural Studies
,,,,,,3/14/24 14:55,,3/14/24 14:54,3/14/24 14:54,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 20:16,3/15/24 20:16,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.25,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 20:20,3/13/24 20:20,Student,,,,,Steam: Malware Alert (Link),0.25,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 15:28,3/14/24 15:28,Student,,,,,Facebook: Your Horoscope is ready (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 19:41,3/14/24 19:41,Student,,,,,Amazon: Recent Amazon AWS Outage (Link),0.125,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 13:12,3/15/24 13:12,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.25,40.5217,en,Architectural Studies
,,,,,,,,3/15/24 17:52,3/15/24 17:52,Student,,,,,X: You got paid! (PDF Attachment),0.125,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 14:45,3/15/24 14:45,Student,,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 17:29,3/14/24 17:29,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 14:49,3/14/24 14:49,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 18:37,,3/15/24 18:31,3/15/24 18:31,Student,,,,,X: You got paid! (PDF Attachment),0.25,46.0773,en,Architectural Studies
,,,,,,3/14/24 22:03,,3/14/24 19:17,3/14/24 19:17,Student,,,,,Terra: Let's go to the moon! (QR Code),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 17:59,3/15/24 17:59,Student,,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Architectural Studies
,,,,,,3/15/24 6:09,,3/14/24 16:11,3/14/24 16:11,Student,,,,,Countdown Timer: You've only got three minutes (Link),0.125,46.0773,en,Architectural Studies
,,,,,,3/14/24 14:42,,3/14/24 14:34,3/14/24 14:34,Student,,,,,Thank you for your purchase! (Link),0.375,46.0773,en,Architectural Studies
,,,,,,,,3/13/24 19:00,3/13/24 19:01,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/15/24 12:13,3/15/24 12:13,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Architectural Studies
,,,,,,,,3/14/24 17:56,3/14/24 17:57,Student,,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Architectural Studies
,,,,,,,,4/15/24 19:29,4/15/24 19:29,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 16:57,4/17/24 16:57,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 18:21,4/17/24 18:21,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/17/24 22:08,,4/17/24 14:58,4/17/24 14:58,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0869565,46.0773,en,Architectural Studies
,,,,,,4/17/24 16:49,,4/16/24 14:14,4/16/24 14:14,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Architectural Studies
,,,,,,4/17/24 12:43,,4/15/24 16:37,4/15/24 16:37,Student,Undergraduate-Readmitted Student-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 17:24,4/17/24 17:24,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/15/24 16:00,,4/15/24 15:36,4/15/24 15:36,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Terra: Let's go to the moon! (QR Code),0.173913,46.0773,en,Architectural Studies
,,,,,,,,4/16/24 12:50,4/16/24 12:50,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.304348,46.0773,en,Architectural Studies
,,,,,,,,4/16/24 19:05,4/16/24 19:05,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,4/16/24 14:32,4/16/24 14:32,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,,,4/15/24 13:24,4/15/24 13:24,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Architectural Studies
,,,,,,4/17/24 18:37,,4/17/24 18:16,4/17/24 18:16,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Your Horoscope is ready (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/16/24 5:37,,4/15/24 18:30,4/15/24 18:30,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Architectural Studies
,,,,,,,,4/15/24 13:55,4/15/24 13:56,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,4/15/24 16:14,,4/15/24 16:13,4/15/24 16:14,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,,,4/15/24 12:07,4/15/24 12:07,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/17/24 16:42,,4/17/24 14:19,4/17/24 14:19,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.217391,46.0773,en,Architectural Studies
,,,,,,,,4/16/24 12:34,4/16/24 12:34,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.130435,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 16:26,4/17/24 16:26,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0.0869565,46.0773,en,Architectural Studies
,,,,,,4/15/24 18:05,,4/15/24 15:44,4/15/24 15:44,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Architectural Studies
,,,,,,,,4/16/24 18:30,4/16/24 18:30,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0909091,46.0773,en,Architectural Studies
,,,,,,4/15/24 18:01,,4/15/24 17:53,4/15/24 17:53,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/16/24 20:33,,4/16/24 18:13,4/16/24 18:13,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 14:08,4/17/24 14:08,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 15:12,4/17/24 15:13,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Recent Amazon AWS Outage (Link),0,46.0773,en,Architectural Studies
,,,,,,,,4/17/24 15:45,4/17/24 15:45,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.0434783,46.0773,en,Architectural Studies
,,,,,,4/15/24 19:08,4/15/24 19:08,4/15/24 19:07,4/15/24 19:07,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.173913,46.0773,en,Architectural Studies
,,,,,,4/17/24 16:45,,4/16/24 17:23,4/16/24 17:23,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Architectural Studies
